,TotalSF,OverallQual,KitchenExterQual,GrLivArea,TotalBsmtSF,GarageArea,GarageCars,Baths,ExterQual,KitchenQual,BsmtQual,GarageYrBlt,FullBath,YearBuilt,1stFlrSF,After91,LotFrontage,YearRemodAdd,FireplaceQu,HasFireplaces,FoundationGroup_PConc,TotRmsAbvGrd,Fireplaces,HeatingQC,NeighGroup_NNS,BsmtFinSF1,GarageFinish_Unf,HasOpenPorchSF,HeatingEx,NeighGroup_BlueSwis,MSSubClassGroup_60,BsmtUnfSF,GarageType_Attchd,OverallCond,2ndFlrSF,Foundation_CBlock,MSZoningGroup_Group2,GarageType_Detchd,BsmtFinType1_GLQ,Ext1stGrp_Group2,MasVnrArea,LotArea,SaleCondition_Partial,LotShapeGroup_Group3,MSSubClassGroup_Group2,GarageFinish_RFn,SaleTypeGroup_Group2,BedroomAbvGr,Ext1stGrp_Group4,NeighGroup_BNS,MSZoning_RM,Neighborhood_NAmes,HasWoodDeckSF,Exterior1st_VinylSd,NeighGroup_STV,MasVnrType_None,NeighGroup_C3,OpenPorchSF,GarageFinish_None,Neighborhood_NridgHt,HasMasVnrArea,Electrical_SBrkr,MSSubClass_30,Neighborhood_Somerst,MasVnrGroup_Group3,GarageCond,Neighborhood_NoRidge,Exterior2nd_Wd Sdng,MSZoning_RL,WoodDeckSF,SaleType_WD,NeighGroup_BrMeadow,HasGarageArea,MasVnrGroup_Group2,BsmtCond,Neighborhood_OldTown,MSSubClassGroup_Group1,Neighborhood_CollgCr,Neighborhood_Gilbert,Fence_None,GarageQual,CentralAir_Y,Exterior1st_Wd Sdng,HouseStyle_2Story,HasEnclosedPorch,Neighborhood_IDOTRR,MSZoning_FV,BsmtFullBath,PavedDrive_Y,HasScreenPorch,ExposureGroup_Group2,Neighborhood_BrkSide,LotConfig_CulDSac,HasTotalBsmtSF,ExposureGroup_Group4,Neighborhood_NPkVill,Alley_None,Fence_MnPrv,ExposureGroup_None,RoofstyleGroup_Group2,GarageType_BuiltIn,MSSubClass_50,Electrical_FuseF,Has2ndFlrSF,BldgGroup_BldgGroup,Neighborhood_BrDale,MSSubClass_160,Ext1stGrp_Group3,Neighborhood_Edwards,Exterior1st_MetalSd,SaleCondition_Normal,HouseStyle_SLvl,Neighborhood_Sawyer,SaleType_ConLD,MSSubClass_80,Foundation_Wood,BsmtFinType1_Rec,LandContourGroup_Group2,Ext1stGrp_Group5,YrSold,Neighborhood_StoneBr,Exterior2nd_Plywood,GarageType_CarPort,MSSubClass_90,LandContourGroup_Group3,MSSubClassGroup_Group3,Neighborhood_Crawfor,Neighborhood_NWAmes,LotConfig_Inside,Functional_Typ,Neighborhood_SawyerW,Exterior2nd_HdBoard,BldgType_Twnhs,KitchenAbvGr,MSSubClass_180,ExterCond,LandContour_Low,HouseStyle_SFoyer,HouseStyle_1Story,FoundationGroup_Slab,MSSubClass_85,Neighborhood_Mitchel,Exterior2nd_Stucco,PoolQC,HouseStyle_1.5Unf,MSSubClass_20,Alley_Pave,RoofStyle_Shed,BsmtFinType1_BLQ,SaleCondition_Alloca,Exterior2nd_Wd Shng,BsmtExposure_Mn,Electrical_FuseP,Heating_Wall,MSSubClass_45,Neighborhood_Blueste,Neighborhood_Timber,Functional_Min2,HasMiscVal,RoofStyle_Hip,BldgType_2fmCon,Exterior2nd_Brk Cmn,LandContour_HLS,LotShape_IR3,LotShape_IR2,Exterior1st_AsphShn,Exterior2nd_AsphShn,PavedDrive_P,RoofMatl_WdShake,LotShapeGroup_Group2,RoofMatl_WdShngl,Street_Pave,Condition1_RRAe,Condition2_Feedr,SaleType_CWD,SaleConditionGroup_Group2,Functional_Mod,BsmtFinType2_BLQ,RoofMatl_Tar&Grv,MSZoning_RH,HouseStyle_2.5Unf,Neighborhood_Veenker,MSSubClass_70,Exterior1st_CemntBd,Condition1_PosA,Condition1_PosN,Neighborhood_SWISU,Condition2_Norm,BsmtFinSF2,Exterior1st_WdShing,Neighborhood_MeadowV,MSSubClass_40,Condition2_PosA,BsmtFinType2_Rec,LowQualFinSF,RoofStyle_Gambrel
1309,2572.0,6,7.0,1294,1278.0,496.0,2.0,3.0,3,4.0,4,1991.0,2,1991,1294,0,68.63612066356038,1991,0,0,0,6,0,4,0,1200.0,0,1,0,0,0,78.0,1,5,0,1,1,0,1,0,88.0,7153,0,1,0,1,0,3,0,1,0,0,1,0,0,0,0,51,0,0,1,1,0,0,0,3,0,0,1,112,1,0,1,1,3,0,0,0,0,0,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1310,3804.0,7,9.0,1902,1902.0,567.0,2.0,3.0,4,5.0,4,1959.0,2,1959,1902,0,100.0,2002,3,1,1,7,2,3,0,1406.0,0,1,0,0,0,496.0,1,8,0,0,1,0,1,1,0.0,17500,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,207,0,0,0,1,0,0,0,3,0,0,1,0,1,0,1,0,3,0,0,0,0,1,3,1,0,0,1,0,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,0,0
1311,2548.0,7,8.0,1274,1274.0,508.0,2.0,3.0,4,4.0,4,2005.0,2,2005,1274,1,68.0,2007,0,0,1,6,0,5,0,925.0,0,1,1,0,0,349.0,1,5,0,0,1,0,1,1,80.0,8814,1,1,0,1,1,3,0,0,0,0,1,1,0,0,1,98,0,0,1,1,0,0,0,3,0,0,1,264,0,0,1,1,3,0,0,1,0,1,3,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1312,4263.0,8,8.0,2810,1453.0,750.0,2.0,2.5,4,4.0,5,1990.0,2,1990,1453,0,84.99283047231847,1990,5,1,1,9,1,5,1,482.0,0,0,1,0,1,971.0,1,5,1357,0,1,0,1,0,336.0,9572,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,1,1,1,500,1,0,1,1,3,0,0,0,0,1,4,1,1,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1313,3992.0,9,8.0,2599,1393.0,779.0,3.0,2.5,4,4.0,4,1999.0,2,1999,1422,1,108.0,1999,3,1,1,10,1,5,1,0.0,0,1,1,0,1,1393.0,0,5,1177,0,1,0,0,1,165.0,14774,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,30,0,0,1,1,0,0,0,3,1,0,1,668,1,0,1,1,3,0,0,0,0,1,3,1,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1314,1896.0,4,6.0,948,948.0,280.0,1.0,2.0,3,3.0,3,1956.0,1,1954,948,0,60.0,1954,3,1,0,5,1,5,0,732.0,1,1,1,0,0,216.0,0,6,0,1,1,1,0,0,0.0,8190,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,36,0,0,0,1,0,0,0,3,0,1,1,0,1,0,1,0,3,0,0,0,0,1,3,1,1,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2007,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1315,3064.0,6,6.0,2112,952.0,576.0,2.0,2.5,3,3.0,2,1969.0,2,1969,1092,0,85.0,1969,4,1,0,9,2,3,0,500.0,1,0,0,1,1,176.0,1,5,1020,1,1,0,0,0,0.0,11075,0,1,0,0,0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,280,1,0,1,0,3,0,0,0,0,1,3,1,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,276.0,0,0,0,0,0,0,0
1316,3252.0,8,9.0,1630,1622.0,860.0,3.0,3.0,4,5.0,5,2008.0,2,2008,1630,1,61.0,2008,4,1,1,8,1,5,0,0.0,0,1,1,0,0,1622.0,1,5,0,0,1,0,0,1,270.0,10226,0,0,0,1,0,3,0,0,0,0,1,1,0,0,1,42,0,0,1,1,0,0,1,3,0,0,1,172,1,0,1,0,3,0,0,1,0,1,3,1,0,0,0,0,0,1.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1317,2704.0,7,8.0,1352,1352.0,466.0,2.0,2.0,4,4.0,5,2006.0,2,2006,1352,1,47.0,2007,4,1,1,5,1,5,0,0.0,0,1,1,0,0,1352.0,1,5,0,0,1,0,0,1,0.0,4230,1,1,0,1,1,2,0,0,0,0,0,1,1,1,0,241,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,0,4,0,0,0,0,1,3,1,0,0,0,0,1,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1318,3540.0,8,8.0,1787,1753.0,748.0,3.0,2.0,4,4.0,4,2001.0,2,2001,1787,1,86.5153955080171,2002,3,1,1,7,1,5,0,0.0,0,1,1,0,0,1753.0,1,5,0,0,1,0,0,1,178.0,14781,0,0,0,1,0,3,0,0,0,0,1,1,0,0,1,150,0,0,1,1,0,0,0,3,0,0,1,198,1,0,1,1,3,0,0,1,0,1,3,1,0,0,0,0,0,0.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1319,1812.0,4,6.0,948,864.0,248.0,1.0,1.0,3,3.0,3,1954.0,1,1954,948,0,75.0,1954,0,0,1,5,0,5,0,492.0,1,0,1,0,0,372.0,1,5,0,0,1,0,0,0,132.0,10215,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,1,0,1,0,1,1,3,0,0,0,0,1,3,1,1,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1320,2956.0,6,6.0,1478,1478.0,442.0,2.0,2.5,3,3.0,3,1957.0,1,1957,1478,0,70.0,1957,4,1,0,6,2,4,0,189.0,0,0,0,1,0,628.0,1,3,0,1,1,0,0,1,0.0,8400,0,1,0,1,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,114,1,0,1,0,3,0,0,0,0,1,3,1,0,0,0,0,0,1.0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,661.0,0,0,0,0,1,0,0
1321,720.0,3,6.0,720,0.0,287.0,1.0,1.0,3,3.0,0,1955.0,1,1949,720,0,49.32960597116314,1950,0,0,0,4,0,3,0,0.0,1,0,0,0,0,0.0,0,6,0,1,1,1,0,1,0.0,6627,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1322,2673.0,7,8.0,1923,750.0,564.0,2.0,3.5,4,4.0,4,1992.0,2,1992,1061,1,107.0,1992,3,1,1,8,1,5,1,674.0,0,1,1,0,1,76.0,1,5,862,0,1,0,1,0,0.0,10186,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,39,0,0,0,1,0,0,0,3,1,0,1,240,1,0,1,0,3,0,0,0,0,1,3,1,0,1,0,0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2010,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1323,1128.0,4,4.0,708,420.0,0.0,0.0,1.0,2,2.0,3,1948.15625,1,1940,708,0,50.0,1950,0,0,0,5,0,4,0,280.0,0,0,0,0,0,140.0,0,7,0,1,1,0,0,1,0.0,5330,0,1,1,0,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,164,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2009,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1324,3590.0,8,8.0,1795,1795.0,895.0,3.0,2.0,4,4.0,5,2007.0,2,2006,1795,1,75.0,2007,4,1,1,7,1,5,0,0.0,0,1,1,0,0,1795.0,1,5,0,0,1,0,0,1,428.0,9986,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,49,0,0,1,1,0,1,0,3,0,0,1,0,0,0,1,1,3,0,0,0,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1325,1592.0,4,6.0,796,796.0,0.0,0.0,1.0,3,3.0,3,1948.1805555555557,1,1922,796,0,40.0,1950,0,0,0,5,0,2,0,0.0,0,0,0,0,0,796.0,0,4,0,0,0,0,0,0,0.0,3636,0,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1326,1318.0,3,7.0,774,544.0,0.0,0.0,1.0,3,4.0,3,1965.8407643312103,1,1931,774,0,70.0,2006,0,0,0,6,0,5,0,544.0,0,0,1,0,0,0.0,0,6,0,0,0,0,0,0,0.0,4270,0,1,1,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2007,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1327,1632.0,5,8.0,816,816.0,264.0,1.0,1.5,4,4.0,3,1982.0,1,1982,816,0,60.0,2008,5,1,0,5,1,5,0,641.0,1,0,1,1,0,175.0,1,9,0,1,1,0,0,1,0.0,6600,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1328,4302.0,6,7.0,2792,1510.0,520.0,2.0,2.0,4,3.0,4,1920.0,2,1920,1584,0,60.0,1950,3,1,0,8,2,5,0,493.0,1,1,1,0,0,1017.0,0,7,1208,0,0,1,0,1,0.0,10440,0,1,0,0,0,5,0,0,1,0,0,0,0,1,0,547,0,0,0,1,0,0,0,3,0,1,0,0,1,0,1,0,3,1,1,0,0,0,2,1,0,0,0,0,0,0.0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1329,2567.0,7,6.0,1632,935.0,462.0,2.0,2.5,3,3.0,4,1998.0,2,1998,955,1,63.0,1998,3,1,1,8,1,4,0,0.0,0,1,0,0,1,935.0,1,5,677,0,1,0,0,1,0.0,9084,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,28,0,0,0,1,0,0,0,3,0,0,1,0,1,0,1,0,3,0,0,0,1,1,3,1,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1330,3176.0,8,8.0,1588,1588.0,825.0,3.0,2.0,4,4.0,4,2006.0,2,2006,1588,1,85.0,2006,4,1,1,7,1,5,0,0.0,0,1,1,0,0,1588.0,1,5,0,0,1,0,0,1,410.0,10000,0,1,0,1,0,3,0,0,0,0,1,1,1,0,0,45,0,0,1,1,0,1,1,3,0,0,1,144,1,0,1,0,4,0,0,0,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1331,1865.0,5,6.0,954,911.0,576.0,2.0,1.0,3,3.0,3,1976.0,1,1976,954,0,55.0,1976,0,0,0,6,0,4,0,483.0,1,0,0,0,0,428.0,0,5,0,1,1,1,0,0,0.0,10780,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,1,0,3,0,0,1,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2006,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1332,1632.0,4,6.0,816,816.0,288.0,1.0,2.0,3,3.0,3,1958.0,1,1938,816,0,67.0,1958,4,1,0,3,1,5,0,690.0,1,0,1,0,0,126.0,0,6,0,1,1,1,0,0,0.0,8877,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,3,0,0,0,0,1,2,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1333,2163.0,5,7.0,1360,803.0,297.0,1.0,1.5,3,4.0,3,1951.0,1,1938,803,0,60.0,1995,0,0,0,6,0,5,0,0.0,1,1,1,0,0,803.0,0,6,557,1,0,1,0,0,0.0,7200,0,1,0,0,0,2,1,0,1,0,0,0,0,1,0,65,0,0,0,1,0,0,0,3,0,1,0,0,1,1,1,0,3,0,1,0,0,0,3,1,1,0,1,1,0,0.0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1334,2130.0,5,6.0,1365,765.0,440.0,2.0,1.5,3,3.0,3,1970.0,1,1970,765,0,24.0,1970,0,0,0,7,0,3,0,765.0,1,1,0,0,0,0.0,1,6,600,1,0,0,0,0,312.0,2368,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,36,0,0,1,1,0,0,0,3,0,0,0,0,1,1,1,0,3,0,1,0,0,1,3,1,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2009,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
1335,2684.0,6,6.0,1334,1350.0,630.0,2.0,2.5,3,3.0,4,1977.0,2,1977,1334,0,80.0,1977,3,1,0,6,1,3,0,686.0,0,1,0,0,0,664.0,1,5,0,1,1,0,0,0,360.0,9650,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,16,0,0,1,1,0,0,0,3,0,0,1,0,1,0,1,1,3,0,0,0,0,1,3,1,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2009,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0
